ID,STATE,COUNTY,RPL_THEMES
2820,VIRGINIA,Roanoke City,0.8038
2860,VIRGINIA,Harrisonburg City,0.793
2886,VIRGINIA,Manassas City,0.4446
2902,VIRGINIA,Manassas Park City,0.528
2908,VIRGINIA,Martinsville City,0.9105
2970,VIRGINIA,Buckingham,0.7901
2972,VIRGINIA,Greensville,0.814
2973,VIRGINIA,Prince William,0.3022
2974,VIRGINIA,Danville City,0.9589
2975,VIRGINIA,Franklin City,0.7175
2976,VIRGINIA,Newport News City,0.8156
2977,VIRGINIA,Portsmouth City,0.8006
2978,VIRGINIA,Richmond City,0.7729
3071,VIRGINIA,Norfolk City,0.7717
3075,VIRGINIA,Dickenson,0.6806
3076,VIRGINIA,Norton City,0.9054
3077,VIRGINIA,Lee,0.8073
3080,VIRGINIA,Sussex,0.9092
3081,VIRGINIA,Wise,0.8599
3082,VIRGINIA,Galax City,0.9838
3145,VIRGINIA,Petersburg City,0.9643
3185,VIRGINIA,Emporia City,0.9567
309,WASHINGTON,Yakima,0.9277
1311,WASHINGTON,Lewis,0.7889
1346,WASHINGTON,Asotin,0.4248
1347,WASHINGTON,Skamania,0.2194
1348,WASHINGTON,Stevens,0.4615
1349,WASHINGTON,Clark,0.2857
1350,WASHINGTON,Thurston,0.3299
1351,WASHINGTON,Cowlitz,0.7885
1353,WASHINGTON,Garfield,0.1834
1355,WASHINGTON,Grays Harbor,0.8392
1356,WASHINGTON,Island,0.1857
1357,WASHINGTON,Kitsap,0.2825
1358,WASHINGTON,Kittitas,0.2831
1360,WASHINGTON,Mason,0.6382
2203,WASHINGTON,Klickitat,0.5723
2205,WASHINGTON,San Juan,0.0863
2207,WASHINGTON,Snohomish,0.2755
2210,WASHINGTON,Benton,0.514
2211,WASHINGTON,Chelan,0.678
2213,WASHINGTON,Clallam,0.6146
2214,WASHINGTON,Jefferson,0.2414
2215,WASHINGTON,Lincoln,0.1984
2216,WASHINGTON,Pierce,0.4873
2218,WASHINGTON,Spokane,0.4825
2220,WASHINGTON,Walla Walla,0.6831
2221,WASHINGTON,Whatcom,0.4541
2328,WASHINGTON,Ferry,0.8223
2337,WASHINGTON,Okanogan,0.9255
2584,WASHINGTON,Columbia,0.3146
2585,WASHINGTON,Douglas,0.7707
2586,WASHINGTON,Pacific,0.736
2587,WASHINGTON,Pend Oreille,0.536
2588,WASHINGTON,Skagit,0.5382
2590,WASHINGTON,Wahkiakum,0.1809
2821,WASHINGTON,King,0.2854
2823,WASHINGTON,Whitman,0.5108
2980,WASHINGTON,Grant,0.8452
3149,WASHINGTON,Franklin,0.8691
3233,WASHINGTON,Adams,0.9621
1297,WEST VIRGINIA,Hancock,0.4051
1354,WEST VIRGINIA,Brooke,0.3306
1361,WEST VIRGINIA,Berkeley,0.4433
1363,WEST VIRGINIA,Grant,0.3675
1364,WEST VIRGINIA,Greenbrier,0.5557
1365,WEST VIRGINIA,Hardy,0.285
1367,WEST VIRGINIA,Harrison,0.4089
1368,WEST VIRGINIA,Jackson,0.2529
1369,WEST VIRGINIA,Marshall,0.2153
1370,WEST VIRGINIA,Jefferson,0.2255
1371,WEST VIRGINIA,Taylor,0.4949
1372,WEST VIRGINIA,Lewis,0.6761
1373,WEST VIRGINIA,Marion,0.4939
1375,WEST VIRGINIA,Mason,0.5497
1376,WEST VIRGINIA,Mineral,0.5933
1378,WEST VIRGINIA,Morgan,0.1764
1380,WEST VIRGINIA,Nicholas,0.5411
1382,WEST VIRGINIA,Pleasants,0.4468
1384,WEST VIRGINIA,Putnam,0.0408
1385,WEST VIRGINIA,Randolph,0.5806
1386,WEST VIRGINIA,Ritchie,0.364
1388,WEST VIRGINIA,Tyler,0.2213
1389,WEST VIRGINIA,Upshur,0.6911
1391,WEST VIRGINIA,Wetzel,0.4752
1392,WEST VIRGINIA,Wood,0.3723
2219,WEST VIRGINIA,Preston,0.5732
2222,WEST VIRGINIA,Raleigh,0.7685
2223,WEST VIRGINIA,Barbour,0.6513
2225,WEST VIRGINIA,Braxton,0.6646
2227,WEST VIRGINIA,Cabell,0.6245
2230,WEST VIRGINIA,Doddridge,0.3608
2231,WEST VIRGINIA,Fayette,0.764
2232,WEST VIRGINIA,Hampshire,0.6433
2233,WEST VIRGINIA,Kanawha,0.5656
2234,WEST VIRGINIA,Monongalia,0.4111
2236,WEST VIRGINIA,Monroe,0.4662
2237,WEST VIRGINIA,Ohio,0.3108
2238,WEST VIRGINIA,Pendleton,0.358
2240,WEST VIRGINIA,Tucker,0.3672
2592,WEST VIRGINIA,Mercer,0.8089
2593,WEST VIRGINIA,Pocahontas,0.4971
2595,WEST VIRGINIA,Summers,0.829
2596,WEST VIRGINIA,Wayne,0.6006
2600,WEST VIRGINIA,Wirt,0.3748
2825,WEST VIRGINIA,Gilmer,0.7564
2826,WEST VIRGINIA,Logan,0.7471
2828,WEST VIRGINIA,Roane,0.6465
2831,WEST VIRGINIA,Webster,0.7487
2981,WEST VIRGINIA,Calhoun,0.5239
2982,WEST VIRGINIA,Wyoming,0.6443
3078,WEST VIRGINIA,Boone,0.7041
3085,WEST VIRGINIA,Clay,0.6885
3086,WEST VIRGINIA,Lincoln,0.6057
3187,WEST VIRGINIA,Mingo,0.785
3234,WEST VIRGINIA,McDowell,0.9029
988,WISCONSIN,Lincoln,0.1013
1122,WISCONSIN,Washington,0.0099
1272,WISCONSIN,Fond du Lac,0.2038
1336,WISCONSIN,Green,0.0529
1374,WISCONSIN,Barron,0.3271
1377,WISCONSIN,Calumet,0.0182
1379,WISCONSIN,Green Lake,0.2869
1383,WISCONSIN,Waupaca,0.1815
1387,WISCONSIN,Marquette,0.2596
1390,WISCONSIN,Chippewa,0.2105
1393,WISCONSIN,Ashland,0.55
1394,WISCONSIN,Waushara,0.3653
1395,WISCONSIN,Brown,0.3299
1396,WISCONSIN,Dodge,0.2019
1397,WISCONSIN,Buffalo,0.0576
1398,WISCONSIN,Columbia,0.1204
1399,WISCONSIN,Douglas,0.2748
1400,WISCONSIN,Crawford,0.3971
1401,WISCONSIN,Eau Claire,0.2175
1402,WISCONSIN,Forest,0.5774
1403,WISCONSIN,Jefferson,0.1854
1404,WISCONSIN,Grant,0.1939
1405,WISCONSIN,Iowa,0.0131
1406,WISCONSIN,Jackson,0.5003
1407,WISCONSIN,Juneau,0.378
1408,WISCONSIN,Kewaunee,0.0586
1409,WISCONSIN,Lafayette,0.1596
1410,WISCONSIN,Langlade,0.3535
1411,WISCONSIN,Manitowoc,0.1621
1412,WISCONSIN,Marathon,0.1443
1413,WISCONSIN,Marinette,0.2971
1414,WISCONSIN,Monroe,0.4621
1415,WISCONSIN,Oconto,0.064
1416,WISCONSIN,Outagamie,0.0978
1417,WISCONSIN,Ozaukee,0.0134
1418,WISCONSIN,Wood,0.1535
1419,WISCONSIN,Pepin,0.1019
1420,WISCONSIN,Pierce,0.0806
1422,WISCONSIN,Polk,0.0873
1423,WISCONSIN,Portage,0.1653
1424,WISCONSIN,Menominee,0.7672
1425,WISCONSIN,Racine,0.4551
1426,WISCONSIN,Richland,0.3073
1427,WISCONSIN,Rock,0.4561
1428,WISCONSIN,Rusk,0.3465
1429,WISCONSIN,Shawano,0.1382
1430,WISCONSIN,St. Croix,0.0146
1431,WISCONSIN,Sheboygan,0.2245
1434,WISCONSIN,Sauk,0.2344
1435,WISCONSIN,Taylor,0.2
1436,WISCONSIN,Trempealeau,0.2812
1437,WISCONSIN,Vernon,0.3834
1438,WISCONSIN,Walworth,0.2688
1824,WISCONSIN,Price,0.1602
2193,WISCONSIN,Sawyer,0.4268
2196,WISCONSIN,Vilas,0.1395
2198,WISCONSIN,Washburn,0.108
2235,WISCONSIN,Dane,0.1688
2239,WISCONSIN,Door,0.0557
2243,WISCONSIN,Adams,0.5685
2245,WISCONSIN,Bayfield,0.099
2246,WISCONSIN,Burnett,0.1672
2247,WISCONSIN,Clark,0.535
2248,WISCONSIN,Dunn,0.1847
2249,WISCONSIN,Kenosha,0.5111
2250,WISCONSIN,Florence,0.1452
2251,WISCONSIN,Iron,0.3602
2252,WISCONSIN,La Crosse,0.2089
2253,WISCONSIN,Oneida,0.014
2254,WISCONSIN,Waukesha,0.0194
2255,WISCONSIN,Winnebago,0.1608
2832,WISCONSIN,Milwaukee,0.8061
224,WYOMING,Uinta,0.4522
1012,WYOMING,Carbon,0.5029
1017,WYOMING,Natrona,0.2952
1027,WYOMING,Park,0.0659
1128,WYOMING,Platte,0.0952
1421,WYOMING,Big Horn,0.3955
1439,WYOMING,Converse,0.2048
1440,WYOMING,Crook,0.0328
1441,WYOMING,Fremont,0.5624
1443,WYOMING,Goshen,0.3264
1444,WYOMING,Johnson,0.1774
1445,WYOMING,Laramie,0.2697
1446,WYOMING,Sheridan,0.0895
1447,WYOMING,Sublette,0.0293
1448,WYOMING,Washakie,0.3732
1449,WYOMING,Weston,0.3475
2226,WYOMING,Albany,0.2494
2244,WYOMING,Campbell,0.3315
2256,WYOMING,Sweetwater,0.3701
2257,WYOMING,Hot Springs,0.1229
2258,WYOMING,Lincoln,0.0809
2259,WYOMING,Niobrara,0.336
2602,WYOMING,Teton,0.1127
2094,,,
3252,,,
